Client ID,Best Local Accuracy,Best Local Accuracy Top-5,Best Global Accuracy,Best Global Accuracy Top-5,Best Global Model Train,Best Global Model Test,Best Global Model Train,Best Global Model Test,Hyperparameters
0,0.4827586206896552,0.8275862068965517,0.3511,0.6429,0.6170774647887324,0.4955,0.8163812419974392,0.7521,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedavg', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedavg_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1.0_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0557-52', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.5849056603773585,0.8679245283018868,0.3656,0.6473,0.6170774647887324,0.4955,0.8163812419974392,0.7521,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedavg', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedavg_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1.0_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0557-52', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.794383149448345,0.9889669007021064,0.7841,0.9859,0.8953665172855314,0.8603,0.992797695262484,0.9917,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedavg', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedavg_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0617-41', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.8030150753768844,0.9889447236180905,0.794,0.9868,0.8953665172855314,0.8603,0.992797695262484,0.9917,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedavg', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedavg_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0617-41', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.4727272727272727,0.7818181818181819,0.389,0.679,0.6207786491677336,0.4951,0.8187419974391805,0.766,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedavg', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedavg_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0636-17', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.45614035087719296,0.7368421052631579,0.4008,0.6917,0.6207786491677336,0.4951,0.8187419974391805,0.766,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedavg', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedavg_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0636-17', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.8004012036108324,0.9979939819458375,0.4726,0.7977,0.7999959987195903,0.7629,0.9845750640204866,0.9821,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0714-34', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.8785140562248996,0.9959839357429718,0.5258,0.6993,0.7999959987195903,0.7629,0.9845750640204866,0.9821,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0714-34', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.5555555555555556,0.9027777777777778,0.293,0.4892,0.5914492637644047,0.4791,0.8146206786171575,0.7561,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0744-05', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.5833333333333334,0.8333333333333334,0.2938,0.4817,0.5914492637644047,0.4791,0.8146206786171575,0.7561,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0744-05', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.7650602409638554,0.9909638554216867,0.669,0.8828,0.8632962548015365,0.8213,0.9890364916773368,0.9877,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.5_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0814-09', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.8425275827482447,0.9909729187562688,0.6998,0.8895,0.8632962548015365,0.8213,0.9890364916773368,0.9877,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.5_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0814-09', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.5172413793103449,0.8103448275862069,0.3376,0.5975,0.6143766005121639,0.5014,0.8272447183098591,0.7742,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.5_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0843-43', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.5178571428571429,0.8035714285714286,0.3616,0.6356,0.6143766005121639,0.5014,0.8272447183098591,0.7742,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.5_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0843-43', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.7540160642570282,0.9799196787148594,0.7363,0.9765,0.865356914212548,0.8241,0.9900568181818182,0.99,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1.0_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0912-29', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.8273092369477911,0.9909638554216867,0.7283,0.9684,0.865356914212548,0.8241,0.9900568181818182,0.99,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1.0_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-0912-29', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.5094339622641509,0.7547169811320755,0.3419,0.6408,0.6051136363636364,0.4831,0.817441581306018,0.755,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1.0_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0941-19', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.5789473684210527,0.8245614035087719,0.3633,0.6283,0.6051136363636364,0.4831,0.817441581306018,0.755,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1.0_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-0941-19', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.7449799196787149,0.9799196787148594,0.7585,0.9797,0.8798615556978233,0.8419,0.9923175416133163,0.9922,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-1015-50', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.7841365461847389,0.9789156626506024,0.7786,0.9842,0.8798615556978233,0.8419,0.9923175416133163,0.9922,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-1015-50', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.49019607843137253,0.8431372549019608,0.3891,0.693,0.6172375160051217,0.4955,0.8246038732394366,0.7678,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-1047-55', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.4423076923076923,0.6730769230769231,0.4022,0.7051,0.6172375160051217,0.4955,0.8246038732394366,0.7678,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=1e+200_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-1047-55', 'seed': 1, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.8294884653961886,0.9989969909729187,0.4906,0.6847,0.7557418373879642,0.7217,0.981414052496799,0.9787,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-1124-04', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.8984924623115578,1.0,0.4398,0.7222,0.7557418373879642,0.7217,0.981414052496799,0.9787,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-1124-04', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.5454545454545454,0.8333333333333334,0.2794,0.4688,0.5873079385403329,0.4762,0.8170614596670934,0.7642,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-1156-41', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.5416666666666666,0.8611111111111112,0.2943,0.5071,0.5873079385403329,0.4762,0.8170614596670934,0.7642,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar100', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.1_batch_size=64_opt=adam_dataset=cifar100_2024-03-21-1156-41', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
0,0.7993981945837513,0.9949849548645938,0.5694,0.7964,0.8210027208706786,0.7822,0.9850752240717029,0.9842,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.5_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-1231-37', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
1,0.8532663316582915,0.9899497487437185,0.5989,0.948,0.8210027208706786,0.7822,0.9850752240717029,0.9842,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'fedprox', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.001, 'mu': 0.01, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=fedprox_partition=subsample_lr=0.001_epochs=5_num_users=2_beta=0.5_batch_size=64_opt=adam_dataset=cifar10_2024-03-21-1231-37', 'seed': 12, 'device': 'cuda:0', 'accuracies_file': 'logs/split_experiment_2.csv', 'multiprocessing': 0}"
